"Step","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward__MAX"
"45000","-1.0497442159963795","-1.0497442159963795","-1.0497442159963795","-1.1251016831771024","-1.1251016831771024","-1.1251016831771024","-0.644886115664226","-0.644886115664226","-0.644886115664226","-1.4066722365757218","-1.4066722365757218","-1.4066722365757218","-0.6414849244187447","-0.6414849244187447","-0.6414849244187447","-1.2977047841101308","-1.2977047841101308","-1.2977047841101308","-1.1421239200598374","-1.1421239200598374","-1.1421239200598374","-1.705969962214852","-1.705969962214852","-1.705969962214852","-1.0899858043202157","-1.0899858043202157","-1.0899858043202157","-1.1385293409336095","-1.1385293409336095","-1.1385293409336095","-0.7744472323376071","-0.7744472323376071","-0.7744472323376071","-1.052835560586723","-1.052835560586723","-1.052835560586723","-1.1010513598762262","-1.1010513598762262","-1.1010513598762262","-3.738211811376268","-3.738211811376268","-3.738211811376268","-1.0785807462544645","-1.0785807462544645","-1.0785807462544645","-0.868611733543003","-0.868611733543003","-0.868611733543003","-0.9154295826253099","-0.9154295826253099","-0.9154295826253099","-3.0349586685125587","-3.0349586685125587","-3.0349586685125587","-1.5155790421057582","-1.5155790421057582","-1.5155790421057582","-0.8097411464716217","-0.8097411464716217","-0.8097411464716217"
"45500","-1.1052387863993332","-1.1052387863993332","-1.1052387863993332","-0.9922843434274414","-0.9922843434274414","-0.9922843434274414","-0.8000114469943955","-0.8000114469943955","-0.8000114469943955","-1.3291023803376307","-1.3291023803376307","-1.3291023803376307","-0.6600456862788375","-0.6600456862788375","-0.6600456862788375","-1.4135806295998044","-1.4135806295998044","-1.4135806295998044","-1.0938359141491076","-1.0938359141491076","-1.0938359141491076","-1.734541596361947","-1.734541596361947","-1.734541596361947","-0.9327105270347713","-0.9327105270347713","-0.9327105270347713","-1.071272353290404","-1.071272353290404","-1.071272353290404","-0.8855433989324094","-0.8855433989324094","-0.8855433989324094","-0.932144583390589","-0.932144583390589","-0.932144583390589","-1.0194596945581265","-1.0194596945581265","-1.0194596945581265","-3.7794385116296647","-3.7794385116296647","-3.7794385116296647","-1.0890011920794613","-1.0890011920794613","-1.0890011920794613","-0.9714972449626662","-0.9714972449626662","-0.9714972449626662","-0.9390568491043487","-0.9390568491043487","-0.9390568491043487","-3.4980187545202677","-3.4980187545202677","-3.4980187545202677","-1.6105559791579604","-1.6105559791579604","-1.6105559791579604","-0.8678969372529025","-0.8678969372529025","-0.8678969372529025"
"46000","-1.0776515620363134","-1.0776515620363134","-1.0776515620363134","-1.027891054425529","-1.027891054425529","-1.027891054425529","-0.7735019746369998","-0.7735019746369998","-0.7735019746369998","-1.3696209287694363","-1.3696209287694363","-1.3696209287694363","-0.724326692896459","-0.724326692896459","-0.724326692896459","-1.4245060577462436","-1.4245060577462436","-1.4245060577462436","-1.1274236345216573","-1.1274236345216573","-1.1274236345216573","-1.736315973608016","-1.736315973608016","-1.736315973608016","-0.855230602103816","-0.855230602103816","-0.855230602103816","-1.1640021710917163","-1.1640021710917163","-1.1640021710917163","-0.7355743830804216","-0.7355743830804216","-0.7355743830804216","-1.0550923117058217","-1.0550923117058217","-1.0550923117058217","-0.9967373547856002","-0.9967373547856002","-0.9967373547856002","-3.8372745078066792","-3.8372745078066792","-3.8372745078066792","-1.1323987693098285","-1.1323987693098285","-1.1323987693098285","-0.8105765515173399","-0.8105765515173399","-0.8105765515173399","-0.9561725753745216","-0.9561725753745216","-0.9561725753745216","-3.125235365305516","-3.125235365305516","-3.125235365305516","-1.5207890311977157","-1.5207890311977157","-1.5207890311977157","-0.7616762437218202","-0.7616762437218202","-0.7616762437218202"
"46500","-1.1286806561294351","-1.1286806561294351","-1.1286806561294351","-1.0237545142561189","-1.0237545142561189","-1.0237545142561189","-0.6804553250581478","-0.6804553250581478","-0.6804553250581478","-1.2462584483382084","-1.2462584483382084","-1.2462584483382084","-0.622113554749662","-0.622113554749662","-0.622113554749662","-1.3943204636779083","-1.3943204636779083","-1.3943204636779083","-1.054903264607505","-1.054903264607505","-1.054903264607505","-1.8323712836601438","-1.8323712836601438","-1.8323712836601438","-0.9072064735529601","-0.9072064735529601","-0.9072064735529601","-0.9171031350074104","-0.9171031350074104","-0.9171031350074104","-0.709250488665625","-0.709250488665625","-0.709250488665625","-1.1046182025020792","-1.1046182025020792","-1.1046182025020792","-0.9897020702154814","-0.9897020702154814","-0.9897020702154814","-3.791035288170839","-3.791035288170839","-3.791035288170839","-1.1645283216970435","-1.1645283216970435","-1.1645283216970435","-1.0148822445251031","-1.0148822445251031","-1.0148822445251031","-0.9418083807486832","-0.9418083807486832","-0.9418083807486832","-2.824374155261821","-2.824374155261821","-2.824374155261821","-1.515436773818616","-1.515436773818616","-1.515436773818616","-0.8266019715804911","-0.8266019715804911","-0.8266019715804911"
"47000","-1.1070526335706354","-1.1070526335706354","-1.1070526335706354","-1.0333771916544376","-1.0333771916544376","-1.0333771916544376","-0.6272202150465616","-0.6272202150465616","-0.6272202150465616","-1.322344586857574","-1.322344586857574","-1.322344586857574","-0.596474935691457","-0.596474935691457","-0.596474935691457","-1.4073773497674744","-1.4073773497674744","-1.4073773497674744","-1.0879504266419655","-1.0879504266419655","-1.0879504266419655","-1.62550023204938","-1.62550023204938","-1.62550023204938","-1.0331842467283605","-1.0331842467283605","-1.0331842467283605","-1.0361467029027307","-1.0361467029027307","-1.0361467029027307","-0.641984395353861","-0.641984395353861","-0.641984395353861","-0.9181369662540572","-0.9181369662540572","-0.9181369662540572","-1.0390320309280576","-1.0390320309280576","-1.0390320309280576","-3.515333382933057","-3.515333382933057","-3.515333382933057","-1.1459653038193731","-1.1459653038193731","-1.1459653038193731","-0.8699903417654167","-0.8699903417654167","-0.8699903417654167","-0.9432168824443643","-0.9432168824443643","-0.9432168824443643","-3.006172098018509","-3.006172098018509","-3.006172098018509","-1.5041530077840868","-1.5041530077840868","-1.5041530077840868","-0.8704686702519003","-0.8704686702519003","-0.8704686702519003"
"47500","-1.0806533124259752","-1.0806533124259752","-1.0806533124259752","-1.0656481536278843","-1.0656481536278843","-1.0656481536278843","-0.7038742094750872","-0.7038742094750872","-0.7038742094750872","-1.4185774589092313","-1.4185774589092313","-1.4185774589092313","-0.6731939932270563","-0.6731939932270563","-0.6731939932270563","-1.5226354542787193","-1.5226354542787193","-1.5226354542787193","-1.0243262626986354","-1.0243262626986354","-1.0243262626986354","-1.541281296105145","-1.541281296105145","-1.541281296105145","-0.9159907594495216","-0.9159907594495216","-0.9159907594495216","-0.9903475535879019","-0.9903475535879019","-0.9903475535879019","-0.7049496268812303","-0.7049496268812303","-0.7049496268812303","-0.9795965644183703","-0.9795965644183703","-0.9795965644183703","-0.9531017958927034","-0.9531017958927034","-0.9531017958927034","-3.72409714726858","-3.72409714726858","-3.72409714726858","-1.258195059575004","-1.258195059575004","-1.258195059575004","-0.8345081581158776","-0.8345081581158776","-0.8345081581158776","-0.9424262209011148","-0.9424262209011148","-0.9424262209011148","-3.227028739975811","-3.227028739975811","-3.227028739975811","-1.548324330712454","-1.548324330712454","-1.548324330712454","-0.7604026471659279","-0.7604026471659279","-0.7604026471659279"
"48000","-1.2208822049652803","-1.2208822049652803","-1.2208822049652803","-1.0666061181154645","-1.0666061181154645","-1.0666061181154645","-0.6611836725417111","-0.6611836725417111","-0.6611836725417111","-1.2906907736024007","-1.2906907736024007","-1.2906907736024007","-0.6807334137767207","-0.6807334137767207","-0.6807334137767207","-1.540149402050943","-1.540149402050943","-1.540149402050943","-1.0402094245624838","-1.0402094245624838","-1.0402094245624838","-1.5306460413618954","-1.5306460413618954","-1.5306460413618954","-0.9287689908397837","-0.9287689908397837","-0.9287689908397837","-0.9911628645760869","-0.9911628645760869","-0.9911628645760869","-0.6455504314171998","-0.6455504314171998","-0.6455504314171998","-0.9922478798332215","-0.9922478798332215","-0.9922478798332215","-0.9155059730936385","-0.9155059730936385","-0.9155059730936385","-3.8006056513631137","-3.8006056513631137","-3.8006056513631137","-1.3300267044626963","-1.3300267044626963","-1.3300267044626963","-1.0550761385423644","-1.0550761385423644","-1.0550761385423644","-0.9592299503392351","-0.9592299503392351","-0.9592299503392351","-3.0972802577403677","-3.0972802577403677","-3.0972802577403677","-1.6069813287982981","-1.6069813287982981","-1.6069813287982981","-0.8479263664306347","-0.8479263664306347","-0.8479263664306347"
"48500","-1.1306422695990257","-1.1306422695990257","-1.1306422695990257","-0.9430780699703132","-0.9430780699703132","-0.9430780699703132","-0.6597586971596451","-0.6597586971596451","-0.6597586971596451","-1.1838312025260052","-1.1838312025260052","-1.1838312025260052","-0.6438179303141871","-0.6438179303141871","-0.6438179303141871","-1.5224604852327932","-1.5224604852327932","-1.5224604852327932","-1.0853615854012884","-1.0853615854012884","-1.0853615854012884","-1.5144469105687632","-1.5144469105687632","-1.5144469105687632","-0.9246816113254965","-0.9246816113254965","-0.9246816113254965","-0.9417638454619051","-0.9417638454619051","-0.9417638454619051","-0.7328923124276572","-0.7328923124276572","-0.7328923124276572","-0.9343747556743859","-0.9343747556743859","-0.9343747556743859","-0.8216120572712627","-0.8216120572712627","-0.8216120572712627","-3.3287840236680744","-3.3287840236680744","-3.3287840236680744","-1.1786822933910817","-1.1786822933910817","-1.1786822933910817","-0.9055402065047374","-0.9055402065047374","-0.9055402065047374","-0.9240969548027959","-0.9240969548027959","-0.9240969548027959","-3.2090044022597994","-3.2090044022597994","-3.2090044022597994","-1.5226623112570299","-1.5226623112570299","-1.5226623112570299","-0.9548697008383173","-0.9548697008383173","-0.9548697008383173"
"49000","-1.0782200240490918","-1.0782200240490918","-1.0782200240490918","-0.9698318519023383","-0.9698318519023383","-0.9698318519023383","-0.6456003968864181","-0.6456003968864181","-0.6456003968864181","-1.357305760810967","-1.357305760810967","-1.357305760810967","-0.610533603628928","-0.610533603628928","-0.610533603628928","-1.5638865585445696","-1.5638865585445696","-1.5638865585445696","-1.0100908076184685","-1.0100908076184685","-1.0100908076184685","-1.6031500769968123","-1.6031500769968123","-1.6031500769968123","-0.8618057244708124","-0.8618057244708124","-0.8618057244708124","-1.0678347588524029","-1.0678347588524029","-1.0678347588524029","-0.6929255535414824","-0.6929255535414824","-0.6929255535414824","-0.8520912079646497","-0.8520912079646497","-0.8520912079646497","-0.862546697415679","-0.862546697415679","-0.862546697415679","-2.9081861307104955","-2.9081861307104955","-2.9081861307104955","-1.3372952377180545","-1.3372952377180545","-1.3372952377180545","-1.0165539435792028","-1.0165539435792028","-1.0165539435792028","-0.9322073583104327","-0.9322073583104327","-0.9322073583104327","-3.26361133442476","-3.26361133442476","-3.26361133442476","-1.5270669565922472","-1.5270669565922472","-1.5270669565922472","-0.7728999661596906","-0.7728999661596906","-0.7728999661596906"
"49500","-1.1686555542752888","-1.1686555542752888","-1.1686555542752888","-0.984866305041008","-0.984866305041008","-0.984866305041008","-0.5949407687091439","-0.5949407687091439","-0.5949407687091439","-1.2386017005071828","-1.2386017005071828","-1.2386017005071828","-0.6221266043606273","-0.6221266043606273","-0.6221266043606273","-1.5151666952277436","-1.5151666952277436","-1.5151666952277436","-1.0175733518894625","-1.0175733518894625","-1.0175733518894625","-1.5762096142227184","-1.5762096142227184","-1.5762096142227184","-0.8193592319437784","-0.8193592319437784","-0.8193592319437784","-0.9685846871686163","-0.9685846871686163","-0.9685846871686163","-0.7233142107344464","-0.7233142107344464","-0.7233142107344464","-0.9866781883622868","-0.9866781883622868","-0.9866781883622868","-0.9045787675218152","-0.9045787675218152","-0.9045787675218152","-2.7280485160863193","-2.7280485160863193","-2.7280485160863193","-1.2788048095598843","-1.2788048095598843","-1.2788048095598843","-0.8756297044722523","-0.8756297044722523","-0.8756297044722523","-1.043743204549992","-1.043743204549992","-1.043743204549992","-3.165162319659113","-3.165162319659113","-3.165162319659113","-1.568725794220055","-1.568725794220055","-1.568725794220055","-0.8291023965275123","-0.8291023965275123","-0.8291023965275123"
"50000","-1.05772824997465","-1.05772824997465","-1.05772824997465","-0.8516163885707837","-0.8516163885707837","-0.8516163885707837","-0.6428963564786138","-0.6428963564786138","-0.6428963564786138","-1.3391819690686206","-1.3391819690686206","-1.3391819690686206","-0.6845549279756069","-0.6845549279756069","-0.6845549279756069","-1.5395073507165185","-1.5395073507165185","-1.5395073507165185","-1.0229385535769402","-1.0229385535769402","-1.0229385535769402","-1.7931538530645974","-1.7931538530645974","-1.7931538530645974","-0.8496786375259837","-0.8496786375259837","-0.8496786375259837","-0.9691576446994024","-0.9691576446994024","-0.9691576446994024","-0.7068374899327448","-0.7068374899327448","-0.7068374899327448","-0.9093515148731661","-0.9093515148731661","-0.9093515148731661","-0.8548430779048559","-0.8548430779048559","-0.8548430779048559","-2.6139909319354615","-2.6139909319354615","-2.6139909319354615","-1.4172832172207337","-1.4172832172207337","-1.4172832172207337","-0.8590469707363713","-0.8590469707363713","-0.8590469707363713","-0.9398263536745606","-0.9398263536745606","-0.9398263536745606","-3.3362529135635106","-3.3362529135635106","-3.3362529135635106","-1.552755775256543","-1.552755775256543","-1.552755775256543","-0.8663034153139968","-0.8663034153139968","-0.8663034153139968"
